"instance","ea-restart","ea-violation","ea-sparingly","vns-restart","vns-violation","vns-sparingly","gsr-restart","gsr-violation","gsr-sparingly","opt","initialSolution","timeMeasure","dynamicFrequency","dynamicChangeType","dynamicIntensity","instanceSet"
"LGF-Berlin-100-80000-2-greedy-evaluation-L5-absolute-C50-budget",0.383178113207547,0.38469320754717,0.382804905660377,0.444567924528302,0.444838867924528,0.444229433962264,0.334708301886792,0.340388301886792,0.333570943396226,500,"greedy","evaluation","L5","absolute","C50","Berlin"
"LGF-Berlin-100-80000-2-greedy-evaluation-L5-relative-C10-budget",0.350363018867925,0.353966037735849,0.356488679245283,0.407766037735849,0.407037735849057,0.407523773584906,0.309692830188679,0.316321509433962,0.321676603773585,500,"greedy","evaluation","L5","relative","C10","Berlin"
"LGF-Berlin-100-80000-2-greedy-evaluation-L5-relative-C25-budget",0.387390943396226,0.388280754716981,0.391208679245283,0.45293320754717,0.453631320754717,0.452729056603774,0.334392452830189,0.349945283018868,0.343083773584906,500,"greedy","evaluation","L5","relative","C25","Berlin"
"LGF-Berlin-100-80000-2-greedy-evaluation-L5-relative-C5-budget",0.347798113207547,0.344710188679245,0.35267358490566,0.392217358490566,0.392195471698113,0.392421509433962,0.293214339622642,0.31158679245283,0.304262641509434,500,"greedy","evaluation","L5","relative","C5","Berlin"
"LGF-Berlin-100-80000-2-greedy-evaluation-L5-relative-C50-budget",0.437477358490566,0.442760754716981,0.440790566037736,0.510801886792453,0.511261886792453,0.51095962264151,0.352930188679245,0.380099245283019,0.364184150943396,500,"greedy","evaluation","L5","relative","C50","Berlin"
"LGF-Berlin-100-80000-2-greedy-evaluation-L50-absolute-C10-budget",0.300242641509434,0.324878490566038,0.314022641509434,0.375388679245283,0.378994716981132,0.378931698113208,0.217641886792453,0.293417735849057,0.298360377358491,500,"greedy","evaluation","L50","absolute","C10","Berlin"
"LGF-Berlin-100-80000-2-greedy-evaluation-L50-absolute-C25-budget",0.204786037735849,0.210116603773585,0.206996226415094,0.254735849056604,0.255841132075472,0.255585283018868,0.138610943396226,0.170903018867925,0.167807547169811,500,"greedy","evaluation","L50","absolute","C25","Berlin"
"LGF-Berlin-100-80000-2-greedy-evaluation-L50-absolute-C5-budget",0.327474716981132,0.333990566037736,0.343809433962264,0.38638679245283,0.38897320754717,0.390282264150943,0.242690943396226,0.302489433962264,0.29729320754717,500,"greedy","evaluation","L50","absolute","C5","Berlin"
"LGF-Berlin-100-80000-2-greedy-evaluation-L50-absolute-C50-budget",0.230253962264151,0.23806641509434,0.232484528301887,0.290568301886793,0.292430566037736,0.291456226415094,0.14623320754717,0.174350566037736,0.170822264150943,500,"greedy","evaluation","L50","absolute","C50","Berlin"
"LGF-Berlin-100-80000-2-greedy-evaluation-L50-relative-C10-budget",0.290753962264151,0.306058490566038,0.297984905660377,0.358049433962264,0.362891320754717,0.362535849056604,0.182998113207547,0.273998490566038,0.257807169811321,500,"greedy","evaluation","L50","relative","C10","Berlin"
"LGF-Berlin-100-80000-2-greedy-evaluation-L50-relative-C25-budget",0.489005660377358,0.514917358490566,0.508549056603774,0.615243396226415,0.61902641509434,0.618394339622641,0.295991320754717,0.362890943396226,0.34186679245283,500,"greedy","evaluation","L50","relative","C25","Berlin"
"LGF-Berlin-100-80000-2-greedy-evaluation-L50-relative-C5-budget",0.303598490566038,0.327872452830189,0.321324150943396,0.368719245283019,0.372906037735849,0.373405283018868,0.197036226415094,0.279864528301887,0.279571320754717,500,"greedy","evaluation","L50","relative","C5","Berlin"
"LGF-Berlin-100-80000-2-greedy-evaluation-L50-relative-C50-budget",0.0722449056603774,0.0746139622641509,0.0730298113207547,0.0840916981132075,0.084842641509434,0.0845437735849057,0.0575645283018868,0.0635132075471698,0.0601969811320755,500,"greedy","evaluation","L50","relative","C50","Berlin"
"LGF-Berlin-100-80000-3-greedy-evaluation-L10-absolute-C10-budget",0.183790019193858,0.188557389635317,0.185567370441459,0.224628023032629,0.225431094049904,0.225220729366603,0.157471785028791,0.200617658349328,0.18593896353167,500,"greedy","evaluation","L10","absolute","C10","Berlin"
"LGF-Berlin-100-80000-3-greedy-evaluation-L10-absolute-C25-budget",0.204095201535509,0.204801151631478,0.205267946257198,0.250558157389635,0.251002687140115,0.250800767754319,0.186730134357006,0.216017658349328,0.212724760076775,500,"greedy","evaluation","L10","absolute","C25","Berlin"
"LGF-Berlin-100-80000-3-greedy-evaluation-L10-absolute-C5-budget",0.2053113243762,0.208871017274472,0.210886372360844,0.2503113243762,0.251025719769674,0.25104452975048,0.192565451055662,0.220783877159309,0.221798080614203,500,"greedy","evaluation","L10","absolute","C5","Berlin"
"LGF-Berlin-100-80000-3-greedy-evaluation-L10-absolute-C50-budget",0.291685604606526,0.294397696737044,0.291990019193858,0.357902879078695,0.358354702495202,0.358280998080614,0.2512886756238,0.276308253358925,0.275979654510557,500,"greedy","evaluation","L10","absolute","C50","Berlin"
"LGF-Berlin-100-80000-3-greedy-evaluation-L10-relative-C10-budget",0.252953550863724,0.253293666026871,0.257251055662188,0.29972783109405,0.300045681381958,0.300118618042227,0.251550479846449,0.260395009596929,0.261724760076776,500,"greedy","evaluation","L10","relative","C10","Berlin"
