"instance","ea-restart","ea-violation","ea-sparingly","vns-restart","vns-violation","vns-sparingly","gsr-restart","gsr-violation","gsr-sparingly","initialSolution","timeMeasure","dynamicFrequency","dynamicChangeType","dynamicIntensity","instanceSet"
"LGF-brazil58-gen4-45.oplib-11428-greedy-evaluation-L10-relative-C5-budget",0.967341940783186,0.973382218214978,0.974170728000523,0.997890403850771,0.998889480818143,0.999018080541509,0.898278045298569,0.938692238505738,0.951901218847598,"greedy","evaluation","L10","relative","C5","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-evaluation-L10-relative-C50-budget",0.960832426025703,0.964614916489281,0.970955753924674,0.999480533163005,0.99955855814947,0.99913730268524,0.899942409508,0.823892079873849,0.670651657550148,"greedy","evaluation","L10","relative","C50","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-evaluation-L25-absolute-C10-budget",0.970042317114595,0.965341834663766,0.964983635973425,0.997895864365065,0.999603634613352,0.999287266745689,0.892014989054223,0.933720776018133,0.93304537620939,"greedy","evaluation","L25","absolute","C10","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-evaluation-L25-absolute-C25-budget",0.940455209302128,0.94905703881666,0.944970409474981,0.997016613168968,0.994778051359269,0.996116255231769,0.748233361521887,0.782978369380931,0.710108755546309,"greedy","evaluation","L25","absolute","C25","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-evaluation-L25-absolute-C5-budget",0.963909135155729,0.967627634040035,0.973625625741653,0.998668657402607,0.998655677503385,0.999273909692273,0.884421323356834,0.941935877211128,0.938893296055909,"greedy","evaluation","L25","absolute","C5","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-evaluation-L25-absolute-C50-budget",0.970817282496976,0.975916935015053,0.976402836628417,0.997264512309444,0.999780000371976,0.999621238713395,0.866219922639239,0.932803271035617,0.9190366876541,"greedy","evaluation","L25","absolute","C50","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-evaluation-L25-relative-C10-budget",0.963991906104297,0.963719839906457,0.963352243652084,0.998997791692517,0.999228225397598,0.998806838275251,0.871813562020023,0.927226097403873,0.930431072119311,"greedy","evaluation","L25","relative","C10","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-evaluation-L25-relative-C25-budget",0.9415528277391,0.956089060417168,0.948521872456074,0.994351726858808,0.996752667548985,0.994541788562128,0.681198989420012,0.884978529463326,0.805273028678125,"greedy","evaluation","L25","relative","C25","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-evaluation-L25-relative-C5-budget",0.965732716662241,0.96937906067925,0.971352622819581,0.999144125524773,0.998800267370427,0.999065994995666,0.870866199247448,0.937923947697334,0.944629906043252,"greedy","evaluation","L25","relative","C5","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-evaluation-L25-relative-C50-budget",0.930041421791092,0.947649851522684,0.944525749622808,0.994793208166498,0.995410372015253,0.994234628362808,0.778712238713715,0.810646194284458,0.780462960228144,"greedy","evaluation","L25","relative","C50","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-evaluation-L5-absolute-C10-budget",0.97008219938321,0.968912224895419,0.969170604378932,0.999347817572211,0.999012567758982,0.999744633431049,0.952012975583009,0.940006194712192,0.943594147331895,"greedy","evaluation","L5","absolute","C10","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-evaluation-L5-absolute-C25-budget",0.960668987077475,0.967328653854282,0.961890958774603,0.996345278833823,0.998479706003463,0.997449359668351,0.84138042197702,0.901371242218342,0.883653239340129,"greedy","evaluation","L5","absolute","C25","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-evaluation-L5-absolute-C5-budget",0.96977647286825,0.971030876778037,0.971632666649316,0.99740579128341,0.999003770069404,0.998667637768929,0.862399515521187,0.945157529863254,0.949749197529409,"greedy","evaluation","L5","absolute","C5","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-evaluation-L5-absolute-C50-budget",0.969499736939565,0.96103367128635,0.966396412715479,0.999936,0.998652024520407,0.998269830748974,0.808699113465562,0.913857811787717,0.587258990321188,"greedy","evaluation","L5","absolute","C50","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-evaluation-L5-relative-C10-budget",0.95010374712645,0.948062279815229,0.949950541566938,0.993288769995939,0.996160130451031,0.997739537915065,0.785436051133435,0.942511664020551,0.926836027055473,"greedy","evaluation","L5","relative","C10","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-evaluation-L5-relative-C25-budget",0.955435444886267,0.950759244558999,0.954575151030454,0.997848812861164,0.997761640828084,0.997560092551134,0.867267674548586,0.940877128243837,0.910992967058773,"greedy","evaluation","L5","relative","C25","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-evaluation-L5-relative-C5-budget",0.973166414306768,0.970038929096985,0.968656664368623,0.999584947930883,0.998941253456681,0.999478222879124,0.926519790243845,0.954717383171359,0.934202471810517,"greedy","evaluation","L5","relative","C5","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-evaluation-L5-relative-C50-budget",0.984663707758792,0.986977573958293,0.984525315978147,0.997430574605589,0.999985093167702,0.999186853394013,0.86366260865567,0.805921449928807,0.890880272880887,"greedy","evaluation","L5","relative","C50","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-evaluation-L50-absolute-C10-budget",0.94892010842532,0.957129059609694,0.95538277298166,0.992600698543849,0.999021665315638,0.997699961337008,0.783583192520652,0.919273953488625,0.893083623831997,"greedy","evaluation","L50","absolute","C10","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-evaluation-L50-absolute-C25-budget",0.910624750292201,0.911024275754185,0.916187937592762,0.987011429995906,0.993178353403563,0.989993814867036,0.727548512558937,0.773254126065276,0.70778211033689,"greedy","evaluation","L50","absolute","C25","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-evaluation-L50-absolute-C5-budget",0.954454428500556,0.965743777215822,0.966497278528699,0.997641044121079,0.998798902388147,0.998473576282658,0.859496381091753,0.929244883968319,0.934426223658831,"greedy","evaluation","L50","absolute","C5","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-evaluation-L50-absolute-C50-budget",0.938835182572519,0.94248302342002,0.938714370783736,0.989984358883021,0.993626734254543,0.992031497221614,0.76312187231739,0.821611403204937,0.793783621358988,"greedy","evaluation","L50","absolute","C50","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-evaluation-L50-relative-C10-budget",0.963457784541955,0.966576293364625,0.965499003535052,0.995900257898604,0.999593718508808,0.99901223647097,0.871390491741427,0.92292935618458,0.915132029670674,"greedy","evaluation","L50","relative","C10","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-evaluation-L50-relative-C25-budget",0.936073053796395,0.947118772201093,0.947309699021603,0.996992616125681,0.996603744477874,0.996398898337286,0.703840206471415,0.861876053222661,0.821811765538163,"greedy","evaluation","L50","relative","C25","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-evaluation-L50-relative-C5-budget",0.954700953535995,0.958830649848341,0.963644907776527,0.997061668005454,0.999195021785853,0.998759405113896,0.858173253003911,0.929133591088558,0.919588508954045,"greedy","evaluation","L50","relative","C5","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-evaluation-L50-relative-C50-budget",0.935949578209998,0.953639010534322,0.94405336889081,0.993862569056992,0.996681323648884,0.995468239686192,0.805372167771495,0.836775136425337,0.75155825141502,"greedy","evaluation","L50","relative","C50","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-L10-absolute-C10-budget",0.97403313441206,0.971537801645037,0.969019463659408,0.999575557590735,0.998687437721877,0.998727556275102,0.543293080916169,0.879911870772631,0.86117396502726,"greedy","evaluation","L10","absolute","C10","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-L10-absolute-C25-budget",0.986197536179358,0.984244743335125,0.983388041856954,0.995841211481988,0.999749514825611,0.999438446697371,0.602591569013865,0.920166241363497,0.903911181581031,"greedy","evaluation","L10","absolute","C25","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-L10-absolute-C5-budget",0.986316124435502,0.982555693969918,0.984122566451321,0.999815998308014,0.999730682084554,0.999749208703626,0.923585104668545,0.889123416390917,0.88187914889607,"greedy","evaluation","L10","absolute","C5","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-L10-absolute-C50-budget",0.974835483199836,0.982227660907235,0.979291667172745,0.995964252661759,0.998085407154532,0.997909448791228,0.51620262468181,0.808001688950695,0.775911766866657,"greedy","evaluation","L10","absolute","C50","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-L10-relative-C10-budget",0.992341985352081,0.988883155765541,0.987329839256648,0.999903748559939,0.999954991535718,0.999911034790382,0.884377478734641,0.947773041317464,0.952345735664128,"greedy","evaluation","L10","relative","C10","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-L10-relative-C25-budget",0.968654227866084,0.975310126114736,0.974158667748389,0.995685827529837,0.997500683305237,0.997280916931038,0.466096523448418,0.818543690094952,0.693433992041382,"greedy","evaluation","L10","relative","C25","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-L10-relative-C5-budget",0.986123874833242,0.984772567741263,0.985224861853951,0.995787086905783,0.99990879923065,0.999873595949113,0.662816761907866,0.944142330815884,0.94327200595269,"greedy","evaluation","L10","relative","C5","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-L10-relative-C50-budget",0.977325918991,0.974727933517738,0.970961220054772,0.995696518362152,0.999049017910652,0.99896597154237,0.646280764316143,0.851142094132826,0.800035912507179,"greedy","evaluation","L10","relative","C50","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-L25-absolute-C10-budget",0.985031050171039,0.978048704893058,0.977437890088817,0.997675391410011,0.999432270974489,0.999740781449142,0.521586540847989,0.87269585120538,0.856915910556334,"greedy","evaluation","L25","absolute","C10","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-L25-absolute-C25-budget",0.969125446016606,0.972140057480186,0.967773346812421,0.991894541713336,0.997924209813432,0.99634417907823,0.514909726329158,0.850252403496267,0.760606015230029,"greedy","evaluation","L25","absolute","C25","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-L25-absolute-C5-budget",0.968803932722483,0.971203579193609,0.965935132061403,0.998136757702379,0.998391353779375,0.998992492184077,0.514377721286809,0.829866903332249,0.802211945320933,"greedy","evaluation","L25","absolute","C5","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-L25-absolute-C50-budget",0.9254685442828,0.920438150324957,0.91289661619594,0.996113425124423,0.993934531786957,0.99178431271761,0.430500409285872,0.679977099739935,0.657368418939705,"greedy","evaluation","L25","absolute","C50","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-L25-relative-C10-budget",0.97049463269842,0.973195835378155,0.968988947370459,0.997284178361608,0.999631913208539,0.999377270744985,0.530227561382169,0.902616602284429,0.903817281975876,"greedy","evaluation","L25","relative","C10","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-L25-relative-C25-budget",0.964262840841604,0.965160172220192,0.962762706072395,0.992990738489867,0.99572217395215,0.996645439346223,0.417922176248808,0.809818046155817,0.692590472903384,"greedy","evaluation","L25","relative","C25","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-L25-relative-C5-budget",0.986704315915939,0.98193016200467,0.983150474296323,0.999442768144473,0.999821137808847,0.999718149864366,0.64887941677785,0.922696326031196,0.925532593406256,"greedy","evaluation","L25","relative","C5","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-L25-relative-C50-budget",0.97214519125882,0.970845413040932,0.969861661237806,0.995105719851346,0.997994925651666,0.99765860450757,0.432141870159681,0.81126314523989,0.747295313907424,"greedy","evaluation","L25","relative","C50","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-L5-absolute-C10-budget",0.99227153869711,0.991984998221983,0.991858080774176,0.999969726061827,0.999943878786475,0.999918030308719,0.944576463038368,0.948325784481949,0.954547297875618,"greedy","evaluation","L5","absolute","C10","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-L5-absolute-C25-budget",0.974945448901141,0.97636492368647,0.9735487294455,0.999698917216968,0.998404850786392,0.998691623915886,0.634931941445123,0.84251102218302,0.805936367806143,"greedy","evaluation","L5","absolute","C25","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-L5-absolute-C5-budget",0.993537464895116,0.991990475474384,0.993608456892637,0.999401425325802,0.999911382683457,0.999816424438569,0.91259091355751,0.943956018542863,0.951840763888062,"greedy","evaluation","L5","absolute","C5","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-L5-absolute-C50-budget",0.971490570546321,0.97843690023091,0.978342551840407,0.99640496784799,0.994983610679205,0.993820465332669,0.587147121610054,0.821606027712018,0.715527754610313,"greedy","evaluation","L5","absolute","C50","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-L5-relative-C10-budget",0.992282212905047,0.988856511517351,0.989407400022037,0.99974197992491,0.999948482240044,0.999815201882875,0.906970276985669,0.953547198880244,0.949833090819726,"greedy","evaluation","L5","relative","C10","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-L5-relative-C25-budget",0.98520428896207,0.982974571924245,0.983281591640426,0.999859353260252,0.99979095426413,0.999630763661167,0.739604299788278,0.918302847788294,0.906060623490552,"greedy","evaluation","L5","relative","C25","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-L5-relative-C5-budget",0.995344433993617,0.994997194383643,0.995564066583852,0.999974015224666,0.999953471213919,0.999930693149324,0.951532607816565,0.949196249540348,0.96022796206442,"greedy","evaluation","L5","relative","C5","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-L5-relative-C50-budget",0.971659923809912,0.983146600892882,0.974589165756466,0.998490555806275,0.998473809816828,0.995484010593579,0.529760219013818,0.843430529779789,0.779684659238027,"greedy","evaluation","L5","relative","C50","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-L50-absolute-C10-budget",0.962325141378908,0.964315607109421,0.957756303710279,0.986507329176537,0.998944044698502,0.998695933116454,0.459885425775116,0.784827804455168,0.774266144003256,"greedy","evaluation","L50","absolute","C10","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-L50-absolute-C25-budget",0.842397190030784,0.847714702674214,0.830686346559969,0.993004488351843,0.985749151248904,0.983636544320758,0.4441761719223,0.657167640890276,0.625448820127458,"greedy","evaluation","L50","absolute","C25","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-L50-absolute-C5-budget",0.967396519797966,0.969065205580831,0.965659245776258,0.995060692698431,0.99780759003129,0.998422233254352,0.428674542054444,0.75466080687498,0.7051945034691,"greedy","evaluation","L50","absolute","C5","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-L50-absolute-C50-budget",0.87975818455979,0.886371498281712,0.878240677576049,0.987720575737401,0.993713149894606,0.98877073440479,0.350259446957289,0.674268542001717,0.65495443922337,"greedy","evaluation","L50","absolute","C50","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-L50-relative-C10-budget",0.960059486184194,0.96840416664465,0.960947380261982,0.985074852083544,0.996177046231664,0.995108142099109,0.351021942512849,0.815653199921505,0.641547500130985,"greedy","evaluation","L50","relative","C10","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-L50-relative-C25-budget",0.834180401910434,0.866773322095921,0.849801674147654,0.98192320551836,0.99025304766792,0.984878789805576,0.422121258328704,0.656689194880728,0.625067563011482,"greedy","evaluation","L50","relative","C25","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-L50-relative-C5-budget",0.98798839932748,0.982232571927379,0.983095101379518,0.998061147473825,0.99979248613179,0.999831425083194,0.830582814358944,0.93199456053449,0.925242652962775,"greedy","evaluation","L50","relative","C5","oplib"
