"instance","ea-restart","ea-violation","ea-sparingly","vns-restart","vns-violation","vns-sparingly","gsr-restart","gsr-violation","gsr-sparingly","initialSolution","timeMeasure","dynamicFrequency","dynamicChangeType","dynamicIntensity","instanceSet"
"LGF-brazil58-gen4-45.oplib-11428-greedy-evaluation-L10-relative-C25-budget",0.944781216568439,0.956747252465854,0.95562062062282,0.995542412763202,0.997484320010107,0.995867215857165,0.817180295456727,0.881301786058217,0.854993062463433,"greedy","evaluation","L10","relative","C25","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-evaluation-L10-relative-C5-budget",0.963359775231104,0.969129674220706,0.970668376243036,0.9981184070566,0.998894747290676,0.998415171123214,0.85807935880384,0.921501995128416,0.923937167894484,"greedy","evaluation","L10","relative","C5","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-evaluation-L10-relative-C50-budget",0.959582711747857,0.965715797621982,0.967141066596588,0.996115016849258,0.997606025158011,0.997016711331418,0.84634488455947,0.81939758329835,0.711530328002258,"greedy","evaluation","L10","relative","C50","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-evaluation-L25-absolute-C10-budget",0.965116947859334,0.963387659671461,0.964381496729881,0.998402778658703,0.999308429769347,0.999143434789117,0.889013333025916,0.923100505031545,0.920797568326256,"greedy","evaluation","L25","absolute","C10","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-evaluation-L25-absolute-C25-budget",0.933575305800261,0.944453647005771,0.940140035961274,0.993039222338418,0.995483694371799,0.995789595791996,0.714603699786827,0.829787794437172,0.758399849571143,"greedy","evaluation","L25","absolute","C25","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-evaluation-L25-absolute-C5-budget",0.958612807711491,0.964856135772452,0.969411734070169,0.997354056853286,0.998394023623398,0.999345681108564,0.883331667338263,0.930422667618149,0.928713082600726,"greedy","evaluation","L25","absolute","C5","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-evaluation-L25-absolute-C50-budget",0.959253203726747,0.966390317962073,0.964817397208904,0.998013633390521,0.999341848762203,0.998991335685013,0.860477220681186,0.911768810566313,0.898361426012905,"greedy","evaluation","L25","absolute","C50","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-evaluation-L25-relative-C10-budget",0.960842204495239,0.962540114754546,0.96147692693627,0.998720046276488,0.999313000695138,0.998486979516396,0.857064159444643,0.91880344709156,0.913664596273552,"greedy","evaluation","L25","relative","C10","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-evaluation-L25-relative-C25-budget",0.946969426843633,0.953907320296311,0.951344253061053,0.996415679783856,0.997808590090768,0.99669848202961,0.759301584711618,0.892911410318926,0.844484307268205,"greedy","evaluation","L25","relative","C25","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-evaluation-L25-relative-C5-budget",0.9564573289623,0.966010620253181,0.968071817566394,0.995750069569903,0.998593341529474,0.998931319960666,0.818822699594812,0.921275742430007,0.922275380865848,"greedy","evaluation","L25","relative","C5","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-evaluation-L25-relative-C50-budget",0.930952687135057,0.947518192845842,0.944174404221199,0.996791588855175,0.996338103830734,0.995576801279834,0.777497092371837,0.826635581938569,0.789536291031188,"greedy","evaluation","L25","relative","C50","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-evaluation-L5-absolute-C10-budget",0.967260823057777,0.966575542733647,0.968025570737457,0.999290012404094,0.999044843185995,0.999622625518446,0.93562737560319,0.928693250436504,0.933282141977024,"greedy","evaluation","L5","absolute","C10","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-evaluation-L5-absolute-C25-budget",0.961603224273199,0.964281454392657,0.959999331654066,0.997754874370038,0.998448258593146,0.997939785235745,0.846508933356345,0.909937749448885,0.888404448659453,"greedy","evaluation","L5","absolute","C25","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-evaluation-L5-absolute-C5-budget",0.968172533306426,0.967622869719758,0.969053241278643,0.997788199306983,0.998450960476999,0.999152110075472,0.874193049015682,0.928815751870957,0.934301470935183,"greedy","evaluation","L5","absolute","C5","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-evaluation-L5-absolute-C50-budget",0.963808483829955,0.959578298445134,0.962961905403696,0.999350951486928,0.999086705495868,0.998699971294663,0.829862336858302,0.909379222361611,0.734189599283459,"greedy","evaluation","L5","absolute","C50","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-evaluation-L5-relative-C10-budget",0.949415471065357,0.950827671931285,0.95341433407364,0.993341223203306,0.995679405155139,0.998446491703899,0.791711148688144,0.923859244047955,0.910055018092219,"greedy","evaluation","L5","relative","C10","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-evaluation-L5-relative-C25-budget",0.953467675423815,0.947324946064433,0.95025845167135,0.99841602195682,0.997658719166365,0.997487004592214,0.848114738368454,0.924953123854599,0.898491094560421,"greedy","evaluation","L5","relative","C25","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-evaluation-L5-relative-C5-budget",0.967033787802362,0.966614434340651,0.966095385256253,0.998878909716301,0.998803741197859,0.999584038262258,0.858090994167385,0.937953582317626,0.916708392046285,"greedy","evaluation","L5","relative","C5","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-evaluation-L5-relative-C50-budget",0.976987863628514,0.978868780994118,0.97745197414889,0.99820655700461,0.999780286031084,0.999390678420958,0.852713726301589,0.850126833210064,0.86509440688497,"greedy","evaluation","L5","relative","C50","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-evaluation-L50-absolute-C10-budget",0.949340465101062,0.955271902010424,0.954830142419308,0.99533735696587,0.998995395635974,0.998352938237024,0.822222612783417,0.917759274766754,0.905393591050473,"greedy","evaluation","L50","absolute","C10","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-evaluation-L50-absolute-C25-budget",0.921680199515702,0.929558577264169,0.929462112487635,0.988601142151871,0.995801507836058,0.992721244330962,0.715310046353094,0.831318203618598,0.77382346900786,"greedy","evaluation","L50","absolute","C25","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-evaluation-L50-absolute-C5-budget",0.945369849741031,0.961707701170957,0.960598378671951,0.99393357291242,0.998195690981518,0.998645983426941,0.775113072286772,0.917188022578417,0.91159572010896,"greedy","evaluation","L50","absolute","C5","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-evaluation-L50-absolute-C50-budget",0.945559832187703,0.95214742569457,0.946934301361944,0.990832870855314,0.99610769229187,0.992788601001495,0.781555598767009,0.861270159650186,0.823154540050798,"greedy","evaluation","L50","absolute","C50","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-evaluation-L50-relative-C10-budget",0.947870204063531,0.957119283412297,0.955648344715172,0.992090867202867,0.998352381672348,0.998736400376289,0.788739481080506,0.899357553999921,0.8940268547681,"greedy","evaluation","L50","relative","C10","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-evaluation-L50-relative-C25-budget",0.929447145620403,0.942384673980354,0.939419073234646,0.991735888445961,0.995650864860577,0.993628022464965,0.690263502870972,0.852291697926923,0.803463455950158,"greedy","evaluation","L50","relative","C25","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-evaluation-L50-relative-C5-budget",0.952627417319922,0.958020479276674,0.961735625325479,0.995476619993972,0.99909329751743,0.998655193304878,0.849036430408107,0.922839453129335,0.919776871392589,"greedy","evaluation","L50","relative","C5","oplib"
"LGF-brazil58-gen4-45.oplib-11428-greedy-evaluation-L50-relative-C50-budget",0.923794899566851,0.940637661780126,0.933639859766961,0.99137646952895,0.995045154034575,0.992396918562931,0.757639878235404,0.812672789465965,0.747050268277411,"greedy","evaluation","L50","relative","C50","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-L10-absolute-C10-budget",0.975082666413764,0.972365735228771,0.968461798274544,0.999424581568141,0.999134133960488,0.99894352775099,0.598581662473202,0.87435478677669,0.862454686305653,"greedy","evaluation","L10","absolute","C10","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-L10-absolute-C25-budget",0.983746787096809,0.978923117050684,0.977959258380843,0.997667208408987,0.999743567446663,0.999523456334816,0.647097020315275,0.89741619386626,0.887071618600397,"greedy","evaluation","L10","absolute","C25","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-L10-absolute-C5-budget",0.981364324863677,0.976556461274101,0.977649340682962,0.999066425630216,0.999508258699204,0.99948230249932,0.778872153061204,0.860628126088046,0.857023655774988,"greedy","evaluation","L10","absolute","C5","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-L10-absolute-C50-budget",0.971050327662768,0.978407986607568,0.974187304807913,0.995508461638944,0.998022298829184,0.997594172135077,0.509754054818254,0.80459684236629,0.761858401495233,"greedy","evaluation","L10","absolute","C50","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-L10-relative-C10-budget",0.987682701210393,0.985199612116618,0.98518108450058,0.999350299641203,0.999956743289867,0.999881126015764,0.879414895447771,0.925437207692342,0.92856436628554,"greedy","evaluation","L10","relative","C10","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-L10-relative-C25-budget",0.970930023012166,0.972287873594308,0.971954651731063,0.995758139739748,0.998348538457715,0.998113110741427,0.556527913792303,0.844596348021109,0.76639398631828,"greedy","evaluation","L10","relative","C25","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-L10-relative-C5-budget",0.984269141044824,0.982718718724306,0.98264577434467,0.99763129358583,0.999872478395601,0.999841369640802,0.74621446246586,0.910447084061213,0.912487857014153,"greedy","evaluation","L10","relative","C5","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-L10-relative-C50-budget",0.975142861474478,0.973999125144729,0.971464518627328,0.997312156557931,0.998618063604411,0.998520846939851,0.640212198652549,0.849401159738598,0.809695756113566,"greedy","evaluation","L10","relative","C50","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-L25-absolute-C10-budget",0.982346907809571,0.978254292679401,0.978101172406134,0.997456948358893,0.999541088640402,0.999712223207939,0.643006947183623,0.874327762130705,0.866392141116566,"greedy","evaluation","L25","absolute","C10","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-L25-absolute-C25-budget",0.963105152046986,0.966328843807458,0.961083435482366,0.993006591544366,0.997763129230498,0.996092910373998,0.474187945414625,0.784186348004918,0.727405304658777,"greedy","evaluation","L25","absolute","C25","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-L25-absolute-C5-budget",0.96714925820847,0.971181860498383,0.963533302934591,0.996156580220786,0.998779940606289,0.999086586478625,0.518349529623506,0.835340809689661,0.818259423926859,"greedy","evaluation","L25","absolute","C5","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-L25-absolute-C50-budget",0.929311227993863,0.928073940908597,0.919369921729553,0.995532993574077,0.994952380212685,0.993290428641836,0.434288236246796,0.690696656668367,0.668087422559957,"greedy","evaluation","L25","absolute","C50","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-L25-relative-C10-budget",0.971676555743912,0.972428428888615,0.969249635492381,0.997185321392247,0.999466860538076,0.999360985123401,0.585193264833779,0.876961872047594,0.8688208074801,"greedy","evaluation","L25","relative","C10","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-L25-relative-C25-budget",0.964381935945543,0.962070933485339,0.960865675412153,0.995277508638599,0.996636381871275,0.997048303096559,0.439730643652301,0.773885112853921,0.705171421072688,"greedy","evaluation","L25","relative","C25","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-L25-relative-C5-budget",0.982326948908668,0.977480153971465,0.978013029985998,0.999207561729999,0.999740418189115,0.999737793934502,0.629835619877514,0.893970444322123,0.897126422288129,"greedy","evaluation","L25","relative","C5","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-L25-relative-C50-budget",0.970760358607629,0.968293286538477,0.965854408630321,0.996834130655925,0.998371260690638,0.997669707087736,0.438365770708124,0.785136747045084,0.7330616180584,"greedy","evaluation","L25","relative","C50","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-L5-absolute-C10-budget",0.986591259831189,0.986526205597622,0.987279479307068,0.999912836335569,0.99992014286842,0.999870499411115,0.902168142485328,0.919738176861442,0.925505790026913,"greedy","evaluation","L5","absolute","C10","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-L5-absolute-C25-budget",0.974318348498242,0.972405213211619,0.969606222138819,0.99974435485878,0.998923470013999,0.998842730591859,0.616810177834993,0.851449470968448,0.827657459754412,"greedy","evaluation","L5","absolute","C25","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-L5-absolute-C5-budget",0.987466672871497,0.986730311071794,0.98769668046867,0.999515388675537,0.99966719158491,0.9998371972069,0.851548614445752,0.911590903110057,0.913078948532789,"greedy","evaluation","L5","absolute","C5","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-L5-absolute-C50-budget",0.972612660724439,0.976391486308627,0.977244212819752,0.997824205585254,0.99722722562232,0.996279858418524,0.620708369255103,0.83647365815576,0.763007608810935,"greedy","evaluation","L5","absolute","C50","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-L5-relative-C10-budget",0.988720989012666,0.987015331531074,0.988103206847033,0.999830141649604,0.999945733420401,0.999896127617543,0.901180622468706,0.926284903767863,0.924223334914387,"greedy","evaluation","L5","relative","C10","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-L5-relative-C25-budget",0.978629670968794,0.976729416201513,0.976589516587522,0.999887690138979,0.999325699182649,0.9996154033823,0.695776710465324,0.885439181745164,0.874579611817058,"greedy","evaluation","L5","relative","C25","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-L5-relative-C5-budget",0.990152967301273,0.989506692966296,0.990541913146226,0.999907392596189,0.999914782527663,0.999919506068993,0.921831582876745,0.921586085030447,0.926521168273965,"greedy","evaluation","L5","relative","C5","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-L5-relative-C50-budget",0.975648614694895,0.981427051143934,0.977005319678054,0.99915968517668,0.999037455222589,0.997472200349762,0.622532492112585,0.865210967568076,0.82258343389952,"greedy","evaluation","L5","relative","C50","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-L50-absolute-C10-budget",0.95372510617664,0.960938555010272,0.952828127257489,0.982560472937777,0.998319164047517,0.998020359631788,0.446589648057491,0.75257558148047,0.744437382711966,"greedy","evaluation","L50","absolute","C10","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-L50-absolute-C25-budget",0.897202472461643,0.900955573350775,0.889657417030772,0.988048999623629,0.991574206110461,0.990010092726122,0.434830823323589,0.706544611355248,0.680031227458595,"greedy","evaluation","L50","absolute","C25","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-L50-absolute-C5-budget",0.959920062202257,0.96642724991754,0.962330517170598,0.988399932734806,0.997620372916195,0.998610656950235,0.438137013872765,0.770443819650519,0.7315253573503,"greedy","evaluation","L50","absolute","C5","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-L50-absolute-C50-budget",0.882881468189806,0.892885456692695,0.883189653435751,0.988097711974536,0.992365747537203,0.989120632975752,0.370036389527246,0.671591910771925,0.659416315498517,"greedy","evaluation","L50","absolute","C50","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-L50-relative-C10-budget",0.966257371407368,0.97041370235903,0.966584528923573,0.98745912876602,0.997821641914443,0.997352003214181,0.526281275918349,0.844470355266526,0.742590724782441,"greedy","evaluation","L50","relative","C10","oplib"
"LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-L50-relative-C25-budget",0.882489905994532,0.910077942860239,0.895731745182972,0.985893191562965,0.991381313864273,0.987767100163859,0.394348705287239,0.681159882590069,0.652250435326839,"greedy","evaluation","L50","relative","C25","oplib"
