instance,ea,vns,gsr,opt
LGF-Leipzig-50-80000-2-gsr-bitVector-low,0.976258055130293,0.975767631733864,0.976293594737831,250
LGF-Leipzig-50-80000-2-random1-bitVector-high,0.977233937146305,0.97757924323748,0.968659629016429,250
LGF-Leipzig-50-80000-2-random1-bitVector-low,0.976321134036893,0.975809357572486,0.970607472834625,250
LGF-Leipzig-50-80000-2-random2-bitVector-high,0.977005839661685,0.977385362514507,0.974606424922625,250
LGF-Leipzig-50-80000-2-random2-bitVector-low,0.976300869767906,0.975910799572782,0.976293594737831,250
LGF-Leipzig-50-80000-3-ea-bitVector-high,0.954058304754531,0.95674402240118,0.952632922128611,250
LGF-Leipzig-50-80000-3-ea-bitVector-low,0.946737011143885,0.949032146555833,0.936159609615431,250
LGF-Leipzig-50-80000-3-greedy-bitVector-high,0.954979983305162,0.956354013734997,0.929529594033629,250
LGF-Leipzig-50-80000-3-greedy-bitVector-low,0.948755095590888,0.94909337647435,0.929530669999984,250
LGF-Leipzig-50-80000-3-gsr-bitVector-high,0.954066826204218,0.956741708491946,0.937422315334729,250
LGF-Leipzig-50-80000-3-gsr-bitVector-low,0.948212471660537,0.949088784543947,0.943594224492464,250
LGF-Leipzig-50-80000-3-random1-bitVector-high,0.95247814965536,0.957090748925838,0.944372041509747,250
LGF-Leipzig-50-80000-3-random1-bitVector-low,0.945712931110905,0.948906731406977,0.941656153840888,250
LGF-Leipzig-50-80000-3-random2-bitVector-high,0.953305651617603,0.956890750990232,0.936252701371823,250
