instance,ea,vns,gsr
LGF-Berlin-50-80000-1-gsr-bitVector-none,0.985074626865671,1,0.970149253731342
LGF-Berlin-50-80000-1-random1-bitVector-none,0.974740298507461,1,0.988059701492538
LGF-Berlin-50-80000-1-random2-bitVector-none,0.994029850746267,1,0.99220895522388
LGF-Berlin-50-80000-2-ea-bitVector-none,0.915662650602409,1,0.915662650602409
LGF-Berlin-50-80000-2-greedy-bitVector-none,0.927710843373492,1,0.996385542168672
LGF-Berlin-50-80000-2-gsr-bitVector-none,1,1,1
LGF-Berlin-50-80000-2-random1-bitVector-none,0.924096385542168,1,1
LGF-Berlin-50-80000-2-random2-bitVector-none,0.885542168674697,1,0.986746987951807
LGF-Berlin-50-80000-3-ea-bitVector-none,1,1,0.989361702127659
LGF-Berlin-50-80000-3-greedy-bitVector-none,0.984748936170211,1,0.978723404255318
LGF-Berlin-50-80000-3-gsr-bitVector-none,0.966021276595743,1,1
LGF-Berlin-50-80000-3-random1-bitVector-none,0.965357446808509,1,0.925255319148936
LGF-Berlin-50-80000-3-random2-bitVector-none,0.956825531914893,1,0.982587234042552
LGF-brazil58-gen4-45.oplib-11428-ea-bitVector-none,0.984997886455442,1,0.993363307974851
LGF-brazil58-gen4-45.oplib-11428-greedy-bitVector-none,0.981504351648993,1,0.973365342108992
LGF-brazil58-gen4-45.oplib-11428-gsr-bitVector-none,0.991787086368413,1,0.991788911370207
LGF-brazil58-gen4-45.oplib-11428-random1-bitVector-none,0.986520133765855,1,0.969259663499457
LGF-brazil58-gen4-45.oplib-11428-random2-bitVector-none,0.978469123784468,1,0.954942537020461
LGF-gr120-gen4-85.oplib-5901-ea-bitVector-none,0.994089641573537,1,0.963350680338146
LGF-gr120-gen4-85.oplib-5901-greedy-bitVector-none,0.993035468029417,1,0.955262338410408
LGF-gr120-gen4-85.oplib-5901-gsr-bitVector-none,0.998081386883196,1,0.976096721164555
LGF-gr120-gen4-85.oplib-5901-random1-bitVector-none,0.990411257287489,1,0.960613137144015
LGF-gr120-gen4-85.oplib-5901-random2-bitVector-none,0.989130347740159,1,0.955947258960133
LGF-gr48-gen4-80.oplib-4037-ea-bitVector-none,0.99586074209803,1,0.972530279431974
LGF-gr48-gen4-80.oplib-4037-greedy-bitVector-none,0.993341966116327,1,0.976950469407576
LGF-gr48-gen4-80.oplib-4037-gsr-bitVector-none,0.995064720624013,1,0.942755518780972
LGF-gr48-gen4-80.oplib-4037-random1-bitVector-none,0.993439407786511,1,0.98729062328642
LGF-gr48-gen4-80.oplib-4037-random2-bitVector-none,0.993488117001828,1,0.979466727605119
LGF-hk48-gen4-80.oplib-9169-ea-bitVector-none,0.9952686638136,1,0.990679220161674
LGF-hk48-gen4-80.oplib-9169-greedy-bitVector-none,0.994905563480742,1,0.975946742748455
