instance,ea,vns,gsr
LGF-Berlin-50-80000-3-random2-evaluation-none,0.947871167985128,1,0.937730624356489
LGF-brazil58-gen4-45.oplib-11428-ea-evaluation-none,0.977059003795719,1,0.979735397890891
LGF-brazil58-gen4-45.oplib-11428-greedy-evaluation-none,0.972241575070379,1,0.937037362527372
LGF-brazil58-gen4-45.oplib-11428-gsr-evaluation-none,0.983989910513608,1,0.982248076043562
LGF-brazil58-gen4-45.oplib-11428-random1-evaluation-none,0.973906267216331,1,0.900532773934
LGF-brazil58-gen4-45.oplib-11428-random2-evaluation-none,0.964581905719291,1,0.880327087925941
LGF-gr120-gen4-85.oplib-5901-ea-evaluation-none,0.99064503830614,1,0.95667126757964
LGF-gr120-gen4-85.oplib-5901-greedy-evaluation-none,0.987712937764391,1,0.913224784730395
LGF-gr120-gen4-85.oplib-5901-gsr-evaluation-none,0.995116013037739,1,0.970634305798077
LGF-gr120-gen4-85.oplib-5901-random1-evaluation-none,0.985003983801738,1,0.791411352591429
LGF-gr120-gen4-85.oplib-5901-random2-evaluation-none,0.98532822060206,1,0.78688804708065
LGF-gr48-gen4-80.oplib-4037-ea-evaluation-none,0.991168839904163,1,0.956477248748135
LGF-gr48-gen4-80.oplib-4037-greedy-evaluation-none,0.990155198856904,1,0.953967144026086
LGF-gr48-gen4-80.oplib-4037-gsr-evaluation-none,0.991235961585482,1,0.941102343326561
LGF-gr48-gen4-80.oplib-4037-random1-evaluation-none,0.991083313879499,1,0.962799939699213
LGF-gr48-gen4-80.oplib-4037-random2-evaluation-none,0.990789859376355,1,0.941588325899057
LGF-hk48-gen4-80.oplib-9169-ea-evaluation-none,0.993511678844894,1,0.982336845878518
LGF-hk48-gen4-80.oplib-9169-greedy-evaluation-none,0.99255048990773,1,0.944130149646966
LGF-hk48-gen4-80.oplib-9169-gsr-evaluation-none,0.99790292890929,1,0.991611335216101
LGF-hk48-gen4-80.oplib-9169-random1-evaluation-none,0.99047173486159,1,0.95672165186318
LGF-hk48-gen4-80.oplib-9169-random2-evaluation-none,0.990578232420048,1,0.960825778506303
LGF-Leipzig-100-80000-1-ea-evaluation-none,0.965487206211436,1,0.885296886837484
LGF-Leipzig-100-80000-1-greedy-evaluation-none,0.966818022899713,1,0.927646930479821
